id,timestamp,machine_id,cpu_usage,memory_usage
1000024,11280000,bc1a37d4cdd22435b6481d32755c2ff8d031d14169a033649dbd2a1235e77fea,0.6697660586623813,0.48018123543404556
1000025,11280000,c7f72d88f953fd39e653b0da78d72e818e2be3507c88a93a6cb4d516c85ecca4,0.600882737641175,0.5122121985105421
1000026,11280000,bda26936dca692fda7e51036edad49891a995025c6efd84a1b04feeaec131cf3,0.5824469693033072,0.39183032001203166
1000027,11280000,1bf24ba8a189b6d9224ca6a19e3c0f25e376c8c6d4816afe9da805ba5a527cf0,0.5567063369813943,0.35654491658163234
1000028,11280000,e8fdfbca27aadf139860c5f640fcc5a4e91c05a1c8b2975f68e3b179dcc87a3a,0.6393479636631534,0.6866980744021633
1000030,11280000,06109902286b88bbd54c1527cae5c207f42372805f02b9f2e577e917937b1a2f,0.6241797278473853,0.7393032198474163
1000031,11280000,ba2044329a8fb2be3c27cedcc2128f2246fb8d51114d528ae3949137f3ef2e00,0.64902098156816,0.54412288307467
1000032,11280000,a8db5e0ca0fa615ca97de7277e7aa86b6e82f310afbe63e2ea4d65c522ae51f9,0.6346344517563454,0.7614654230985094
1000033,11280000,bdebe54308db908263e647e8ba655b778e65d7bb245877348f84f53046cb2822,0.7399843605908965,0.8620671785280232
1000035,11280000,ca0839b83fb2eb943f9c6e7a49ed7c0a3a35b2aaea94bda0d0de31e584a87fc8,0.7491621533442656,0.3703977249633681
1000036,11280000,7fcda4fac90e763b5b6eac0bb27553f766e6e1bdd6da284eacacd5f20aff42a0,0.7439789449074055,0.46517448399515793
1000037,11280000,fc41d2bbdf39d9c0fd681fe48caff650eff3434ff39ada0e5f4f40178f73d613,0.7327783013332623,0.4317316618957836
1000039,11280000,849c79b6a9676d340efde364ba98e60462af10633d5a2a111c4a3ab66df55d7d,0.5996854089187029,0.8209468236771187
1000040,11280000,66815d6d18e897403c82367cb2f98a3f3afab2e3e98948b1dcc18989bebb3de5,0.7172530675644098,0.6040107579447982
1000041,11280000,ba68e7e745c56957563fc48b45925da836a28ec13fc5b04b777b9a1e844f2dc4,0.531828797574696,0.303683516325834
1000042,11280000,beac8692e8e50185b6fe36eafcfa7656da43a5d0d8de430de2c80fd86c14f26d,0.6190056292509869,0.4612866267256148
1000043,11280000,1e87204f9b3023e292d421ef938f0aa452543b74e8fbc25166b92e036771d8e3,0.7235088751723076,0.665746529672032
1000044,11280000,7732fdf0b612a23bcf47dd7df5188bafb3bdeca604d1979e5510a937c29fb0b8,0.7781722994096971,0.6734749221880012
1000045,11280000,6654b6f5f00414edf4f04097a175964b6025935eea0d3031a4584278576679de,0.7315384135824319,0.5000442900567403
1000046,11280000,62e71596ea238316eebb046b281a13a3f71eea9ca3460b3eaf70fbc80d336129,0.6878237452685592,0.61168071758404
1000047,11310000,cbb7f67d67e7cc112a7a7575f0499b21cdf07df8a5f28400022b43057fea051f,0.8207000045614536,0.4033339632638615
1000048,11310000,4aefb284fa05a561bccf86f13bd63f4f1d9c3021f0a32b9f6aa6d0cd03c8cf77,0.6062065700614387,0.381727629518374
1000049,11310000,200a73a2a80ee323dbe8d012a87ebfff8895d07ba0c742da484db5e4980efc88,0.49166481802985335,0.4741951368093078
1000050,11310000,67c8791fb3cba9aeac5b3d0b68220d839a6f217065d21f3971727843b22de13a,0.6028121837140421,0.7639085273920463
1000051,11310000,b99aa84d71078fec9c7bcf23317c7c6b4910ce615d7fb7b9fdd515452ac6e333,0.6696241956354878,0.4608211914087912
1000054,11310000,de26451dfd61106f2faecb392ed3c6fcb9db5ec091e809cfe9c8a5a50b544506,0.7539382214625863,0.19339933706460766
1000055,11310000,b0e72189d8773d92a46add3fcf457ce0f78bca5b81c72fd8962ec724c89d8801,0.6928645088817873,0.43310055724627006
1000056,11310000,e3dc68e277d973cdc17c6ee9629f4fe18f3354f536385b43824b7739bf7f1d98,0.6904533000220441,0.7129878105704632
1000057,11310000,451a843d7697c865a9741ad8eb284ac7564420ee7ed70e851cf13315baf97f42,0.6905151099807625,0.6573988434806433
1000059,11310000,493b803292f5966fa64bd7cdc8070e2714da6439ce229c338fe7da770298f389,0.8308933114180275,0.3882304574446156
1000060,11310000,8c61294086195ed9d2d78f833d80e4be166c5ea3b9938a6e5244b3edec48d9ff,0.5612000719627934,0.40523043975573714
1000061,11310000,2d1fcd873f4d8665a232e2195de67e7c2cf0bdc7f478f0394ed978c361660cee,0.6645302351311495,0.6813865054835713
1000062,11310000,7756497928171c0244245f35c57b4e6d4076ef11f3694113b6b250bbdc241fed,0.5853166803107506,0.9575020698245078
